-16.7029313;-49.2592295;15;15/-16.7029313/-49.2592295
-16.64866;-49.23737;17;17/-16.64866/-49.23737
-16.6884594;-49.3069611;12;12/-16.6884594/-49.3069611
-16.6051857;-49.2689458;15;15/-16.6051857/-49.2689458
-16.692053;-49.2652144;14;14/-16.692053/-49.2652144
-15.7217621;-47.9373578;11;11/-15.7217621/-47.9373578
-23.691081;-46.448884;15;15/-23.691081/-46.448884
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
48.654272;5.3041829;10;10/48.654272/5.3041829
-12.9593494;-38.4793073;17;17/-12.9593494/-38.4793073
-16.6884766;-49.2850413;12;12/-16.6884766/-49.2850413
-15.7978014;-47.8869336;15;15/-15.7978014/-47.8869336
-22.066452;-42.9232368;8;8/-22.066452/-42.9232368
-22.9084143;-43.5952409;13;13/-22.9084143/-43.5952409
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-8.0600141;-48.4810076;14;14/-8.0600141/-48.4810076
-16.6051744;-49.2689362;15;15/-16.6051744/-49.2689362
-16.4597022;-49.4873;13;13/-16.4597022/-49.4873
-16.6937178;-49.267961;15;15/-16.6937178/-49.267961
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-13.2843498;-62.4157696;3;3/-13.2843498/-62.4157696
-16.6729319;-49.2365057;15;15/-16.6729319/-49.2365057
33.5156888;73.0599719;16;16/33.5156888/73.0599719
-15.5577196;-49.9462531;15;15/-15.5577196/-49.9462531
-14.2238669;-46.4339745;10;10/-14.2238669/-46.4339745
-8.1453933;-35.000351;12;12/-8.1453933/-35.000351
29.7173734;-95.4758211;12;12/29.7173734/-95.4758211
29.7173896;-95.4361638;13;13/29.7173896/-95.4361638
-16.6051744;-49.2689362;15;15/-16.6051744/-49.2689362
10.3631082;-75.5032413;12;12/10.3631082/-75.5032413
-16.7912174;-49.2568306;13;13/-16.7912174/-49.2568306
-15.5979375;-49.3580207;8;8/-15.5979375/-49.3580207
43.540492;-79.6861575;11;11/43.540492/-79.6861575
43.540492;-79.6861575;11;11/43.540492/-79.6861575
-14.2276564;-170.9683573;6;6/-14.2276564/-170.9683573
-16.776305;-49.2559025;13;13/-16.776305/-49.2559025
-16.7139924;-49.2736713;19;19/-16.7139924/-49.2736713
-15.9471832;-49.5790826;7;7/-15.9471832/-49.5790826
-15.9471832;-49.5790826;7;7/-15.9471832/-49.5790826
-16.1974862;-50.3128291;15;15/-16.1974862/-50.3128291
-16.674669;-49.2385438;15;15/-16.674669/-49.2385438
-23.7311624;-46.5964068;15;15/-23.7311624/-46.5964068
-16.6428184;-49.2624666;11;11/-16.6428184/-49.2624666
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.743123;-49.294104;15;15/-16.743123/-49.294104
-27.6103459;-48.4844367;11;11/-27.6103459/-48.4844367
-16.6678011;-49.1798469;13;13/-16.6678011/-49.1798469
-16.7126374;-49.2784102;14;14/-16.7126374/-49.2784102
-13.7916096;-51.9060877;5;5/-13.7916096/-51.9060877
-16.6784846;-49.2892228;14;14/-16.6784846/-49.2892228
43.044046;-87.909084;15;15/43.044046/-87.909084
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
43.039167;-87.9379639;17;17/43.039167/-87.9379639
43.040707;-87.921338;15;15/43.040707/-87.921338
-16.7242852;-49.2730139;13;13/-16.7242852/-49.2730139
43.031288;-88.040955;14;14/43.031288/-88.040955
-16.6656397;-49.2701535;15;15/-16.6656397/-49.2701535
43.0578914;-87.96743;11;11/43.0578914/-87.96743
38.6422632;-90.2338484;15;15/38.6422632/-90.2338484
38.6422632;-90.2338484;13;13/38.6422632/-90.2338484
-25.432693;-49.2201633;17;17/-25.432693/-49.2201633
-16.602784;-49.2588003;15;15/-16.602784/-49.2588003
-16.690535;-49.1907959;14;14/-16.690535/-49.1907959
37.6;-95.665;4;4/37.6/-95.665
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.6784846;-49.2892228;14;14/-16.6784846/-49.2892228
-16.705829;-49.248676;15;15/-16.705829/-49.248676
39.168226;-96.6199044;12;12/39.168226/-96.6199044
43.044046;-87.909084;15;15/43.044046/-87.909084
-23.6950348;-46.5030308;17;17/-23.6950348/-46.5030308
-16.7041026;-49.2653916;12;12/-16.7041026/-49.2653916
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.699377;-49.307715;17;17/-16.699377/-49.307715
-16.778477;-49.3033818;16;16/-16.778477/-49.3033818
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.726834;-49.24036;15;15/-16.726834/-49.24036
-16.1678826;-48.6884468;11;11/-16.1678826/-48.6884468
29.6227767;-95.3820654;10;10/29.6227767/-95.3820654
-16.6435135;-49.2690646;15;15/-16.6435135/-49.2690646
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-2.5319034;-44.2194616;15;15/-2.5319034/-44.2194616
-15.9264817;-47.966254;15;15/-15.9264817/-47.966254
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.6672185;-49.2988489;13;13/-16.6672185/-49.2988489
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.646992;-49.275811;15;15/-16.646992/-49.275811
49.342934;-123.114818;15;15/49.342934/-123.114818
-8.428792;-40.8148882;3;3/-8.428792/-40.8148882
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
38.6422632;-90.2338484;15;15/38.6422632/-90.2338484
38.6422632;-90.2338484;15;15/38.6422632/-90.2338484
38.6422632;-90.2338484;15;15/38.6422632/-90.2338484
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.6990556;-49.234128;15;15/-16.6990556/-49.234128
-22.889704;-43.214323;12;12/-22.889704/-43.214323
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-16.6917621;-49.3629723;18;18/-16.6917621/-49.3629723
-16.6938482;-49.2790737;15;15/-16.6938482/-49.2790737
-16.6812065;-49.3004925;16;16/-16.6812065/-49.3004925
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.6862902;-49.2710049;14;14/-16.6862902/-49.2710049
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-16.602784;-49.2588003;15;15/-16.602784/-49.2588003
-13.0374251;-46.7708724;15;15/-13.0374251/-46.7708724
-22.972717;-43.183994;15;15/-22.972717/-43.183994
40.758895;-73.985131;15;15/40.758895/-73.985131
-22.8090606;-43.6988176;11;11/-22.8090606/-43.6988176
-16.705829;-49.248676;15;15/-16.705829/-49.248676
29.817178;-95.4012915;10;10/29.817178/-95.4012915
-23.541788;-46.636153;15;15/-23.541788/-46.636153
-15.8005295;-47.8789507;17;17/-15.8005295/-47.8789507
-20.7082675;-44.8237922;14;14/-20.7082675/-44.8237922
-16.6650736;-49.2385342;15;15/-16.6650736/-49.2385342
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-22.9141308;-43.445982;11;11/-22.9141308/-43.445982
-16.7673872;-49.2589487;12;12/-16.7673872/-49.2589487
-16.711384;-49.293839;12;12/-16.711384/-49.293839
-16.6051857;-49.2689458;15;15/-16.6051857/-49.2689458
-22.836557;-42.6217153;10;10/-22.836557/-42.6217153
-22.8356146;-43.1711895;9;9/-22.8356146/-43.1711895
-16.7175429;-49.2036078;14;14/-16.7175429/-49.2036078
-23.6770839;-46.4185127;17;17/-23.6770839/-46.4185127
-16.290128;-48.971147;17;17/-16.290128/-48.971147
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.70267;-49.231489;15;15/-16.70267/-49.231489
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.704743;-49.327189;17;17/-16.704743/-49.327189
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-6.2439039;-42.8884429;13;13/-6.2439039/-42.8884429
-6.243905;-42.85411;17;17/-6.243905/-42.85411
-22.9141308;-43.445982;11;11/-22.9141308/-43.445982
-17.0288574;-48.8229773;9;9/-17.0288574/-48.8229773
-5.814417;-35.208764;14;14/-5.814417/-35.208764
-15.7217621;-47.9373578;11;11/-15.7217621/-47.9373578
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-16.734926;-49.307223;17;17/-16.734926/-49.307223
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-16.7315712;-49.2768855;15;15/-16.7315712/-49.2768855
35.673343;139.710388;11;11/35.673343/139.710388
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-2.5319034;-44.2194616;15;15/-2.5319034/-44.2194616
-16.6027053;-49.2664836;19;19/-16.6027053/-49.2664836
-16.6059671;-49.2606632;15;15/-16.6059671/-49.2606632
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-15.9471832;-49.5790826;7;7/-15.9471832/-49.5790826
-23.044425;-44.575781;15;15/-23.044425/-44.575781
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.705233;-49.2319605;13;13/-16.705233/-49.2319605
28.44968;-81.4275187;17;17/28.44968/-81.4275187
22.5080685;114.0034962;13;13/22.5080685/114.0034962
-16.7154441;-49.2892228;15;15/-16.7154441/-49.2892228
-6.8324579;106.7591368;7;7/-6.8324579/106.7591368
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-6.243905;-42.85411;17;17/-6.243905/-42.85411
-16.4597022;-49.4873;13;13/-16.4597022/-49.4873
-2.5319034;-44.2194616;15;15/-2.5319034/-44.2194616
5.1433268;-60.7625;12;12/5.1433268/-60.7625
-16.732249;-49.2591466;13;13/-16.732249/-49.2591466
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.4766997;-54.5297589;12;12/-16.4766997/-54.5297589
-16.6071227;-49.2484363;13;13/-16.6071227/-49.2484363
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-15.7217621;-47.9373578;11;11/-15.7217621/-47.9373578
-22.8972511;-43.5800934;13;13/-22.8972511/-43.5800934
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-22.9016675;-43.6464351;14;14/-22.9016675/-43.6464351
-16.6938482;-49.2790737;15;15/-16.6938482/-49.2790737
-16.6279825;-49.2692687;17;17/-16.6279825/-49.2692687
-22.9062209;-43.6135235;15;15/-22.9062209/-43.6135235
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.705829;-49.248676;15;15/-16.705829/-49.248676
22.4214788;113.7979384;9;9/22.4214788/113.7979384
-23.844222;-45.3433689;11;11/-23.844222/-45.3433689
-23.844222;-45.3433689;10;10/-23.844222/-45.3433689
-16.7105791;-49.24076;15;15/-16.7105791/-49.24076
-28.7282759;-49.3674942;12;12/-28.7282759/-49.3674942
-28.7282759;-49.3674942;12;12/-28.7282759/-49.3674942
-16.761591;-49.304042;14;14/-16.761591/-49.304042
-20.3208749;-40.3101049;15;15/-20.3208749/-40.3101049
-16.6428184;-49.2624666;11;11/-16.6428184/-49.2624666
-16.1932492;-50.7578737;14;14/-16.1932492/-50.7578737
-16.602784;-49.2588003;15;15/-16.602784/-49.2588003
-16.7041624;-49.248676;15;15/-16.7041624/-49.248676
-16.7041624;-49.248676;15;15/-16.7041624/-49.248676
-16.703687;-49.288015;17;17/-16.703687/-49.288015
-25.4298747;-49.2640515;17;17/-25.4298747/-49.2640515
-16.741598;-49.32582;17;17/-16.741598/-49.32582
-16.6698719;-49.2588003;15;15/-16.6698719/-49.2588003
-22.8969595;-43.1883575;17;17/-22.8969595/-43.1883575
-14.408749;-51.6631085;4;4/-14.408749/-51.6631085
-16.6244552;-49.2074734;17;17/-16.6244552/-49.2074734
41.889803;-87.622972;17;17/41.889803/-87.622972
37.6;-95.665;4;4/37.6/-95.665
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
44.291569;24.3682144;8;8/44.291569/24.3682144
-16.673983;-49.2423822;13;13/-16.673983/-49.2423822
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-16.667405;-49.211371;15;15/-16.667405/-49.211371
-20.3316198;-40.3139672;15;15/-20.3316198/-40.3139672
-19.929532;-43.940736;17;17/-19.929532/-43.940736
-15.780822;-47.889996;17;17/-15.780822/-47.889996
41.889803;-87.622972;17;17/41.889803/-87.622972
-16.7154966;-49.2230718;14;14/-16.7154966/-49.2230718
-15.3073458;-48.2314687;8;8/-15.3073458/-48.2314687
40.0706185;45.0407411;7;7/40.0706185/45.0407411
37.6;-95.665;4;4/37.6/-95.665
-16.6578805;-49.3297884;15;15/-16.6578805/-49.3297884
-16.6723499;-49.2448171;18;18/-16.6723499/-49.2448171
-16.7058177;-49.2486664;15;15/-16.7058177/-49.2486664
-16.6736136;-49.2790834;14;14/-16.6736136/-49.2790834
-16.9048067;-49.404377;9;9/-16.9048067/-49.404377
38.62419;-90.203672;15;15/38.62419/-90.203672
-22.9029801;-43.1874001;17;17/-22.9029801/-43.1874001
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-20.3316198;-40.3139672;15;15/-20.3316198/-40.3139672
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-16.594402;-49.253006;17;17/-16.594402/-49.253006
-16.673878;-49.255102;15;15/-16.673878/-49.255102
-16.673878;-49.255102;15;15/-16.673878/-49.255102
-16.710479;-49.25949;15;15/-16.710479/-49.25949
-6.2439039;-42.8884429;13;13/-6.2439039/-42.8884429
-6.2077759;-43.1201071;10;10/-6.2077759/-43.1201071
41.8337329;-87.7321555;11;11/41.8337329/-87.7321555
-16.6650838;-49.3230401;15;15/-16.6650838/-49.3230401
-18.23673;-49.6757268;17;17/-18.23673/-49.6757268
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.7250006;-49.2488938;15;15/-16.7250006/-49.2488938
-6.243905;-42.85411;17;17/-6.243905/-42.85411
-6.243905;-42.85411;17;17/-6.243905/-42.85411
-6.7695976;-43.0400741;17;17/-6.7695976/-43.0400741
-6.243905;-42.85411;17;17/-6.243905/-42.85411
-6.243905;-42.85411;17;17/-6.243905/-42.85411
-17.7794548;-50.9133092;15;15/-17.7794548/-50.9133092
-17.7794548;-50.9133092;15;15/-17.7794548/-50.9133092
-5.0644993;-42.8150237;15;15/-5.0644993/-42.8150237
-5.0627087;-42.8125942;14;14/-5.0627087/-42.8125942
-5.0627087;-42.8125942;14;14/-5.0627087/-42.8125942
-6.243905;-42.85411;17;17/-6.243905/-42.85411
-5.0627087;-42.8125942;14;14/-5.0627087/-42.8125942
-16.722408;-49.301152;15;15/-16.722408/-49.301152
-5.0919862;-42.8037597;11;11/-5.0919862/-42.8037597
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-16.7465429;-49.2182847;15;15/-16.7465429/-49.2182847
-16.6746576;-49.2385342;15;15/-16.6746576/-49.2385342
-5.0919862;-42.8037597;11;11/-5.0919862/-42.8037597
-6.244092;-42.854486;17;17/-6.244092/-42.854486
-6.244092;-42.854486;17;17/-6.244092/-42.854486
37.0625;-95.677068;4;4/37.0625/-95.677068
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-6.244092;-42.854486;17;17/-6.244092/-42.854486
-6.2440909;-42.8888189;13;13/-6.2440909/-42.8888189
-6.244092;-42.854486;17;17/-6.244092/-42.854486
-6.244092;-42.854486;17;17/-6.244092/-42.854486
37.0625;-95.677068;4;4/37.0625/-95.677068
-5.0661456;-42.7759868;15;15/-5.0661456/-42.7759868
38.636906;-90.285484;17;17/38.636906/-90.285484
-5.0654894;-42.778437;15;15/-5.0654894/-42.778437
37.0625;-95.677068;4;4/37.0625/-95.677068
-5.0661456;-42.7759868;15;15/-5.0661456/-42.7759868
-6.3502039;-42.7877179;10;10/-6.3502039/-42.7877179
-5.0661456;-42.7759868;15;15/-5.0661456/-42.7759868
-5.0661456;-42.7759868;15;15/-5.0661456/-42.7759868
-5.0661456;-42.7759868;15;15/-5.0661456/-42.7759868
-5.0661456;-42.7759868;15;15/-5.0661456/-42.7759868
-5.0676785;-42.7759868;15;15/-5.0676785/-42.7759868
-5.0676785;-42.7759868;15;15/-5.0676785/-42.7759868
-5.0676785;-42.7759868;15;15/-5.0676785/-42.7759868
-5.0654894;-42.778437;15;15/-5.0654894/-42.778437
-5.0676785;-42.7759868;15;15/-5.0676785/-42.7759868
37.0625;-95.677068;4;4/37.0625/-95.677068
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-16.9512412;-51.8153121;15;15/-16.9512412/-51.8153121
37.0625;-95.677068;4;4/37.0625/-95.677068
-16.6802515;-49.270949;14;14/-16.6802515/-49.270949
-5.0932245;-42.7953945;14;14/-5.0932245/-42.7953945
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-5.18244;-42.741078;10;10/-5.18244/-42.741078
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-5.0919862;-42.8037597;11;11/-5.0919862/-42.8037597
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-5.0804712;-42.8150236;14;14/-5.0804712/-42.8150236
-16.6739817;-49.258568;16;16/-16.6739817/-49.258568
37.0625;-95.677068;4;4/37.0625/-95.677068
-5.0932245;-42.7953945;14;14/-5.0932245/-42.7953945
-16.7264823;-49.2563951;15;15/-16.7264823/-49.2563951
-6.2439821;-42.8541414;17;17/-6.2439821/-42.8541414
-5.1824404;-42.7410781;11;11/-5.1824404/-42.7410781
-16.6746576;-49.2385342;15;15/-16.6746576/-49.2385342
-16.6370596;-49.2037792;16;16/-16.6370596/-49.2037792
-16.7678849;-49.2393353;13;13/-16.7678849/-49.2393353
-14.1622171;-47.5233708;10;10/-14.1622171/-47.5233708
-2.9077632;-41.7705886;15;15/-2.9077632/-41.7705886
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-28.7282759;-49.3674942;12;12/-28.7282759/-49.3674942
-16.6051744;-49.2689362;15;15/-16.6051744/-49.2689362
-16.6868721;-49.2647943;12;12/-16.6868721/-49.2647943
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.602784;-49.2588003;15;15/-16.602784/-49.2588003
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
42.3807768;-71.3530429;10;10/42.3807768/-71.3530429
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-24.8713197;-14.8113169;3;3/-24.8713197/-14.8113169
-44.7953497;-53.4289469;3;3/-44.7953497/-53.4289469
-5.0848316;-42.774919;14;14/-5.0848316/-42.774919
-16.6051744;-49.2689362;15;15/-16.6051744/-49.2689362
-16.6869744;-49.2501802;15;15/-16.6869744/-49.2501802
-16.7114616;-49.2357825;16;16/-16.7114616/-49.2357825
-16.6578919;-49.3297981;15;15/-16.6578919/-49.3297981
-16.700749;-49.266403;15;15/-16.700749/-49.266403
-16.602784;-49.2588003;15;15/-16.602784/-49.2588003
-20.3316318;-40.3139575;15;15/-20.3316318/-40.3139575
-20.384176;-43.502609;17;17/-20.384176/-43.502609
-16.6938596;-49.2790834;15;15/-16.6938596/-49.2790834
-15.7217621;-47.9373578;11;11/-15.7217621/-47.9373578
-16.7223205;-49.2365848;13;13/-16.7223205/-49.2365848
37.7340581;-85.4076055;8;8/37.7340581/-85.4076055
-22.8171003;-47.1040639;11;11/-22.8171003/-47.1040639
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-17.0147358;-47.6175108;8;8/-17.0147358/-47.6175108
-23.6824124;-46.5952992;10;10/-23.6824124/-46.5952992
-16.7980856;-49.356043;12;12/-16.7980856/-49.356043
-16.492537;-49.8334857;9;9/-16.492537/-49.8334857
-19.94387;-43.9319555;17;17/-19.94387/-43.9319555
-16.6973295;-49.2300411;12;12/-16.6973295/-49.2300411
-20.3316168;-40.3133194;15;15/-20.3316168/-40.3133194
-15.7217621;-47.9373578;11;11/-15.7217621/-47.9373578
-19.8616968;-43.9511622;17;17/-19.8616968/-43.9511622
-16.7130114;-49.2385438;15;15/-16.7130114/-49.2385438
-15.7759668;-47.7976436;10;10/-15.7759668/-47.7976436
-16.6428184;-49.2624666;11;11/-16.6428184/-49.2624666
24.0045081;109.4919533;5;5/24.0045081/109.4919533
-15.9471832;-49.5790826;7;7/-15.9471832/-49.5790826
-12.9652336;-46.4838992;10;10/-12.9652336/-46.4838992
-16.705829;-49.248676;15;15/-16.705829/-49.248676
-16.6584275;-49.2692452;17;17/-16.6584275/-49.2692452
-23.5943907;-46.5660168;15;15/-23.5943907/-46.5660168
0.0;0.0;3;3/0.0/0.0
-16.6845795;-49.2353382;14;14/-16.6845795/-49.2353382
-16.6991326;-49.2600715;16;16/-16.6991326/-49.2600715
-16.6889793;-49.2669809;19;19/-16.6889793/-49.2669809
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
-16.6892555;-49.267115;18;18/-16.6892555/-49.267115
-28.7282759;-49.3674942;12;12/-28.7282759/-49.3674942
-16.7274601;-49.3399463;15;15/-16.7274601/-49.3399463
-16.7274601;-49.3399463;15;15/-16.7274601/-49.3399463
-16.602784;-49.2588003;15;15/-16.602784/-49.2588003
38.640243;-90.230081;15;15/38.640243/-90.230081
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.7058177;-49.2486664;15;15/-16.7058177/-49.2486664
-16.6780752;-49.2775191;14;14/-16.6780752/-49.2775191
-15.9471832;-49.5790826;7;7/-15.9471832/-49.5790826
-16.6020077;-49.2627027;17;17/-16.6020077/-49.2627027
-16.31444;-48.951343;15;15/-16.31444/-48.951343
38.544158;-89.983932;17;17/38.544158/-89.983932
-15.7217621;-47.9373578;11;11/-15.7217621/-47.9373578
-14.408749;-51.6631085;4;4/-14.408749/-51.6631085
-16.6813449;-49.2668869;14;14/-16.6813449/-49.2668869
-16.6958759;-49.3042674;11;11/-16.6958759/-49.3042674
-16.6027805;-49.2600967;14;14/-16.6027805/-49.2600967
-13.3340508;-43.2734776;9;9/-13.3340508/-43.2734776
-16.6888239;-49.2352996;14;14/-16.6888239/-49.2352996
-22.9009167;-43.1795591;15;15/-22.9009167/-43.1795591
47.0119097;9.7252964;10;10/47.0119097/9.7252964
